customer_id,cluster
11191,2
11192,0
11193,2
11194,3
11195,2
11197,3
11198,4
11199,0
11200,4
11201,1
11202,0
11203,2
11204,2
11205,4
11206,2
11207,3
11208,2
11209,1
11210,1
11211,1
11212,4
11213,2
11214,2
11215,2
11216,2
11217,4
11218,2
11219,2
11220,2
11221,2
11222,0
11223,2
11224,1
11225,4
11226,2
11229,2
11230,2
11231,2
11232,0
11233,0
11234,3
11235,1
11236,3
11237,4
11238,3
11239,1
11241,2
11242,2
11243,2
11244,1
11245,1
11247,4
11248,2
11249,4
11251,1
11252,2
11253,1
11254,2
11255,0
11256,1
11258,2
11259,1
11260,2
11261,2
11262,1
11263,1
11264,3
11265,1
11266,4
11267,3
11268,1
11269,3
11270,3
11271,0
11272,2
11273,2
11275,3
11276,2
11277,2
11278,0
11279,3
11280,0
11281,2
11282,2
11283,1
11284,3
11285,3
11287,2
11288,3
11289,2
11290,2
11291,2
11292,0
11293,1
11294,3
11295,3
11296,2
11298,2
11299,4
11300,4
11301,1
11302,2
11303,4
11304,4
11306,0
11307,3
11308,2
11309,4
11310,1
11311,1
11312,3
11313,2
11314,1
11315,3
11316,1
11318,2
11321,2
11322,3
11323,0
11324,1
11325,2
11326,1
11327,2
11328,1
11329,4
11330,1
11331,1
11332,2
11333,3
11334,3
11335,3
11336,1
11337,1
11338,3
11339,2
11340,1
11341,2
11342,2
11343,2
11344,4
11345,1
11346,1
11347,1
11349,2
11350,1
11351,4
11352,2
11353,2
11354,2
11355,1
11356,2
11360,0
11361,4
11362,2
11363,1
11364,4
11365,0
11366,2
11367,2
11369,2
11370,3
11373,0
11374,4
11375,1
11376,2
11377,3
11378,0
11379,0
11380,4
11381,2
11382,2
11383,2
11384,4
11385,1
11386,1
11387,1
11388,2
11390,1
11391,2
11392,2
11393,2
11394,2
11395,1
11396,2
11398,1
11399,3
11400,2
11401,2
11403,0
11404,2
11405,2
11406,0
11409,2
11410,3
11411,3
11412,0
11413,2
11414,3
11415,2
11416,4
11417,2
11418,3
11419,3
11420,3
11421,1
11422,0
11424,4
11425,2
11426,1
11427,3
11428,2
11429,2
11430,1
11431,3
11433,2
11434,0
11435,2
11437,2
11438,2
11439,3
11440,1
11441,3
11442,1
11443,2
11444,0
11445,2
11446,1
11447,2
11448,2
11449,2
11450,2
11451,3
11452,1
11453,1
11454,0
11456,3
11457,1
11458,1
11460,4
11461,4
11462,2
11463,2
11464,0
11466,2
11467,4
11468,2
11469,1
11471,2
11472,1
11473,2
11474,4
11476,2
11478,1
11479,2
11480,1
11481,2
11482,2
11483,2
11484,3
11485,0
11486,2
11488,3
11489,0
11490,2
11491,2
11493,1
11494,2
11496,0
11497,3
11498,2
11499,1
11500,1
11501,4
11502,3
11503,2
11504,2
11505,1
11506,2
11509,2
11511,1
11512,2
11513,2
11514,1
11515,2
11516,1
11517,2
11518,3
11519,3
11520,2
11521,4
11522,4
11523,3
11524,0
11525,1
11526,4
11527,2
11529,1
11531,3
11532,2
11533,2
11534,1
11536,0
11537,2
11538,0
11539,2
11540,2
11541,1
11542,2
11544,2
11545,2
11546,1
11547,2
11548,2
11549,1
11550,3
11551,1
11552,3
11553,1
11554,2
11556,3
11557,4
11558,4
11559,2
11560,3
11561,1
11562,2
11563,4
11564,0
11565,2
11566,1
11567,2
11568,1
11569,0
11570,2
11571,1
11572,2
11573,1
11574,4
11575,2
11576,2
11577,3
11578,1
11579,2
11580,2
11582,2
11585,1
11586,1
11587,2
11588,0
11589,3
11590,3
11591,2
11593,2
11594,2
11595,2
11596,2
11597,0
11598,0
11599,0
11601,1
11603,2
11604,2
11605,2
11606,1
11607,4
11609,4
11610,3
11611,2
11612,0
11614,3
11615,2
11616,0
11617,2
11621,3
11622,2
11623,3
11624,0
11626,3
11627,0
11628,2
11629,0
11631,2
11632,1
11633,0
11634,2
11635,0
11636,3
11637,1
11638,3
11639,2
11640,2
11641,1
11642,2
11643,1
11644,0
11645,2
11646,2
11647,2
11648,3
11649,3
11650,2
11651,0
11652,2
11653,4
11654,4
11655,2
11656,1
11657,1
11658,1
11661,1
11662,2
11663,2
11664,1
11665,2
11666,4
11667,2
11669,0
11671,3
11672,0
11673,1
11674,1
11676,2
11677,2
11678,1
11679,2
11681,1
11684,3
11685,4
11686,1
11687,4
11688,3
11691,3
11692,2
11694,0
11696,2
11697,4
11698,4
11699,3
11700,0
11701,2
11702,1
11704,2
11705,2
11706,3
11707,2
11708,1
11709,2
11710,0
11712,4
11713,1
11714,1
11715,2
11716,2
11718,2
11719,2
11720,4
11723,0
11724,1
11725,0
11726,1
11728,2
11729,0
11730,2
11731,1
11732,4
11733,3
11734,0
11735,0
11736,2
11737,3
11738,2
11739,0
11740,4
11741,1
11743,2
11744,0
11745,2
11746,1
11747,2
11748,0
11749,3
11751,1
11752,2
11755,1
11756,2
11757,0
11758,0
11759,2
11760,1
11761,3
11762,1
11763,2
11764,1
11766,4
11768,2
11769,2
11770,2
11771,2
11772,2
11773,2
11775,3
11776,3
11778,2
11779,2
11780,2
11782,0
11783,0
11785,1
11786,0
11787,1
11788,4
11789,1
11791,3
11792,1
11793,3
11796,3
11797,2
11798,0
11799,2
11800,4
11801,4
11802,1
11803,1
11804,3
11805,2
11807,1
11809,4
11811,2
11812,2
11814,3
11815,0
11816,2
11817,3
11818,2
11820,2
11821,4
11822,0
11823,3
11824,4
11825,2
11826,1
11827,2
11828,2
11829,1
11830,2
11832,3
11833,1
11835,4
11836,2
11837,3
11838,2
11839,0
11840,3
11841,0
11843,2
11844,2
11845,4
11846,2
11847,1
11848,1
11849,2
11851,2
11852,2
11853,1
11854,2
11855,2
11856,2
11857,2
11858,2
11859,3
11860,2
11861,3
11862,0
11864,1
11865,2
11867,2
11868,1
11869,3
11870,1
11871,3
11873,1
11874,3
11875,3
11876,2
11877,2
11879,2
11880,2
11881,1
11882,4
11883,4
11884,3
11885,2
11886,0
11888,3
11889,0
11890,0
11891,2
11892,3
11893,0
11894,0
11896,2
11897,0
11898,0
11899,2
11901,1
11902,2
11903,2
11904,0
11905,4
11906,1
11907,2
11908,0
11909,0
11910,3
11912,3
11914,3
11915,4
11916,2
11918,4
11919,1
11920,2
11921,3
11922,2
11923,0
11924,2
11925,1
11926,2
11927,2
11928,1
11929,3
11930,1
11931,2
11932,3
11933,3
11934,1
11935,1
11936,1
11938,3
11939,2
11940,3
11941,1
11943,2
11944,1
11945,3
11946,0
11947,1
11948,2
11950,0
11951,3
11952,2
11953,2
11955,1
11957,2
11958,1
11959,2
11960,2
11961,0
11962,2
11963,4
11964,2
11965,1
11966,2
11967,2
11968,4
11969,2
11970,1
11972,2
11973,2
11974,0
11975,0
11976,2
11978,2
11980,2
11981,4
11982,3
11983,2
11985,0
11986,3
11988,1
11990,2
11991,2
11993,4
11994,2
11995,2
11996,0
11997,2
11998,2
11999,2
12000,2
12001,4
12002,2
12004,3
12005,2
12006,2
12007,2
12008,0
12009,3
12010,2
12011,3
12013,1
12015,2
12016,0
12017,2
12018,3
12019,2
12020,1
12021,1
12023,3
12025,2
12026,4
12028,3
12029,1
12030,2
12031,2
12032,2
12033,0
12034,2
12035,2
12036,3
12037,0
12039,1
12040,4
12041,2
12042,2
12043,3
12045,2
12046,2
12047,2
12048,2
12049,2
12050,2
12051,2
12052,2
12053,2
12056,2
12057,3
12059,3
12060,2
12061,1
12062,1
12063,2
12064,2
12065,0
12066,0
12067,3
12068,3
12069,2
12071,1
12073,1
12074,3
12075,3
12077,0
12078,4
12079,0
12080,0
12081,2
12082,2
12083,1
12084,2
12085,1
12086,1
12087,2
12088,1
12089,4
12090,1
12091,1
12092,4
12094,1
12096,3
12097,2
12099,3
12100,2
12101,2
12102,1
12103,1
12104,0
12106,3
12107,1
12109,2
12110,1
12111,2
12112,2
12113,1
12114,2
12115,3
12116,4
12117,2
12118,2
12119,4
12120,1
12121,2
12122,2
12123,3
12126,2
12127,1
12128,0
12130,1
12131,3
12133,0
12134,1
12135,2
12136,0
12138,2
12140,1
12142,2
12143,2
12144,2
12145,2
12146,2
12147,3
12148,3
12149,3
12151,0
12152,1
12153,1
12154,3
12155,1
12156,0
12157,1
12158,1
12159,2
12160,3
12161,1
12162,4
12163,1
12166,2
12167,1
12169,2
12170,2
12172,2
12173,2
12174,3
12176,2
12177,1
12178,2
12179,3
12180,4
12182,3
12183,2
12186,3
12187,2
12188,1
12189,2
12191,3
12192,2
12193,2
12194,3
12195,2
12196,2
12198,1
12199,1
12201,1
12202,1
12203,3
12204,4
12205,0
12206,2
12209,4
12210,1
12211,0
12213,0
12215,1
12216,2
12218,2
12219,2
12220,2
12221,0
12222,0
12223,2
12224,3
12225,2
12226,0
12227,1
12229,2
12231,3
12233,2
12234,4
12237,1
12238,1
12239,2
12240,3
12241,2
12242,2
12244,1
12245,2
12246,2
12247,2
12248,2
12249,3
12250,0
12251,3
12252,2
12253,0
12254,4
12255,2
12256,3
12257,1
12259,2
12260,2
12261,1
12262,2
12263,1
12264,1
12267,2
12269,1
12270,2
12273,0
12274,2
12275,2
12276,2
12277,1
12279,4
12280,0
12281,2
12282,1
12283,2
12285,2
12286,1
12288,2
12290,0
12292,2
12293,3
12294,0
12295,1
12296,2
12297,2
12298,3
12299,1
12302,3
12303,3
12304,2
12305,1
12307,2
12309,2
12310,2
12311,2
12313,1
12314,2
12315,3
12316,3
12317,2
12320,3
12321,2
12322,3
12323,3
12324,2
12325,3
12326,1
12327,2
12328,0
12330,1
12331,2
12332,1
12333,3
12336,2
12337,2
12339,0
12340,1
12342,0
12343,3
12344,2
12345,1
12346,1
12347,3
12348,1
12349,2
12350,1
12351,1
12352,3
12353,4
12355,2
12356,0
12357,1
12358,4
12359,3
12360,2
12361,2
12362,3
12363,2
12364,1
12365,2
12366,1
12367,2
12368,4
12371,1
12372,1
12375,3
12378,2
12379,2
12380,0
12381,2
12382,3
12383,2
12384,2
12385,0
12388,1
12389,0
12390,3
12391,4
12392,2
12393,4
12394,3
12395,2
12396,2
12397,1
12398,2
12399,2
12400,1
12401,2
12402,1
12403,2
12404,3
12405,1
12406,2
12407,2
12408,1
12409,2
12410,2
12411,3
12412,2
12413,4
12414,2
12415,4
12417,2
12418,2
12419,3
12420,0
12421,3
12424,3
12426,2
12428,2
12429,0
12432,2
12434,1
12435,0
12436,2
12437,2
12438,2
12439,2
12440,2
12441,1
12442,0
12443,2
12444,3
12446,2
12447,4
12448,1
12450,0
12451,2
12452,0
12453,3
12454,1
12455,1
12456,1
12457,2
12461,2
12462,2
12463,2
12465,1
12466,3
12467,1
12468,2
12470,0
12471,2
12472,2
12473,1
12474,1
12475,2
12477,2
12478,2
12479,3
12480,0
12481,3
12484,0
12485,1
12487,2
12488,2
12489,1
12490,2
12491,2
12492,0
12493,2
12495,2
12496,2
12497,4
12498,0
12499,1
12500,3
12502,2
12503,2
12504,4
12505,0
12506,3
12508,0
12509,3
12510,2
12511,2
12513,4
12514,0
12515,1
12516,2
12517,1
12519,2
12520,2
12524,2
12526,1
12530,2
12531,2
12532,2
12535,2
12537,0
12538,2
12539,3
12540,2
12541,2
12542,2
12543,1
12544,2
12545,3
12546,2
12547,2
12548,1
12549,3
12550,4
12552,2
12554,1
12555,2
12556,0
12557,1
12560,2
12561,1
12562,0
12563,3
12564,3
12565,2
12566,3
12568,1
12569,4
12570,3
12572,2
12573,2
12574,3
12575,2
12576,2
12577,3
12578,0
12579,0
12580,1
12582,1
12583,1
12584,2
12585,2
12586,3
12587,2
12588,3
12589,2
12590,2
12591,4
12592,1
12593,2
12594,2
12595,2
12596,2
12597,2
12598,2
12600,2
12602,1
12603,2
12605,2
12606,3
12607,2
12608,2
12609,2
12610,0
12611,1
12612,2
12614,2
12615,1
12616,2
12617,0
12618,4
12619,3
12620,2
12621,4
12623,1
12624,4
12625,3
12626,0
12627,2
12628,1
12629,3
12631,2
12632,0
12633,4
12634,2
12635,1
12636,3
12638,2
12639,2
12640,1
12642,2
12644,4
12645,0
12646,2
12647,1
12648,2
12649,0
12650,3
12652,1
12653,3
12654,2
12655,4
12656,1
12657,2
12659,3
12660,2
12661,0
12663,3
12664,2
12665,1
12666,2
12667,2
12668,2
12670,2
12671,2
12672,2
12673,0
12674,1
12675,2
12677,2
12678,3
12679,3
12681,2
12684,1
12685,3
12686,2
12687,4
12689,3
12691,1
12692,0
12693,3
12694,2
12695,1
12696,0
12698,1
12700,4
12701,1
12702,1
12703,2
12704,2
12705,2
12706,3
12707,0
12709,2
12710,2
12711,3
12712,0
12713,3
12714,4
12715,2
12717,4
12720,1
12721,0
12722,3
12724,2
12725,2
12726,2
12727,2
12728,3
12729,3
12730,3
12731,3
12732,2
12733,2
12734,2
12738,0
12739,0
12740,1
12742,0
12745,1
12746,2
12747,2
12748,3
12749,2
12750,1
12751,2
12752,1
12754,4
12756,0
12757,0
12758,1
12760,1
12761,2
12763,1
12764,1
12765,2
12766,3
12767,2
12768,2
12769,3
12770,2
12771,1
12772,4
12773,2
12774,0
12775,1
12776,1
12778,2
12779,2
12781,4
12782,2
12783,3
12784,1
12785,0
12786,3
12787,1
12788,2
12789,2
12790,3
12791,2
12792,1
12793,4
12794,1
12795,2
12796,1
12797,1
12798,3
12799,0
12800,2
12801,2
12803,4
12804,2
12805,2
12806,0
12808,2
12809,2
12810,3
12811,3
12813,4
12814,1
12815,1
12817,2
12818,2
12819,1
12820,1
12821,3
12823,1
12824,0
12825,2
12826,2
12827,2
12828,2
12829,2
12831,1
12832,2
12833,2
12834,3
12835,2
12836,2
12838,2
12839,4
12840,1
12842,2
12843,2
12844,3
12845,4
12846,2
12847,3
12848,2
12849,0
12850,1
12851,0
12853,0
12854,1
12856,1
12857,2
12858,2
12859,2
12860,2
12861,2
12862,1
12863,2
12864,2
12865,2
12866,0
12867,4
12868,0
12869,0
12871,2
12872,2
12874,2
12876,2
12877,1
12879,1
12880,4
12884,1
12885,4
12886,1
12888,2
12889,0
12890,2
12891,1
12892,1
12893,1
12895,2
12898,2
12899,2
12902,2
12903,1
12904,2
12905,3
12906,2
12907,2
12908,1
12912,2
12914,2
12915,3
12916,3
12917,0
12918,0
12919,3
12920,2
12921,2
12924,2
12925,1
12926,2
12927,1
12928,1
12930,0
12931,1
12932,4
12934,3
12935,4
12936,1
12938,1
12940,4
12941,2
12943,1
12944,0
12945,2
12946,2
12947,0
12948,2
12949,3
12950,4
12951,2
12952,4
12954,3
12955,2
12956,3
12957,0
12959,4
12960,2
12961,2
12962,2
12964,0
12965,2
12966,3
12967,3
12968,0
12969,2
12970,2
12971,1
12972,3
12973,2
12974,2
12976,4
12977,2
12982,1
12983,2
12984,2
12985,4
12987,0
12989,3
12990,4
12991,2
12992,4
12993,0
12994,2
12995,0
12997,1
12998,2
12999,2
13000,4
13001,1
13002,2
13003,2
13004,2
13005,3
13006,2
13007,0
13008,0
13010,0
13011,1
13012,3
13014,1
13017,3
13018,1
13020,2
13022,4
13023,1
13025,1
13026,2
13027,2
13028,2
13029,1
13030,2
13032,2
13033,1
13034,1
13036,2
13037,3
13038,1
13040,2
13041,1
13042,1
13043,4
13044,2
13045,1
13046,2
13047,2
13048,4
13049,1
13051,2
13052,2
13054,2
13055,2
13057,2
13058,1
13059,1
13060,2
13061,2
13062,2
13063,2
13064,1
13065,2
13066,2
13067,2
13068,1
13069,2
13070,0
13071,0
13072,2
13073,2
13074,1
13075,3
13076,1
13077,2
13078,2
13079,2
13080,2
13081,2
13082,2
13083,2
13084,3
13085,4
13086,2
13087,2
13089,1
13090,2
13091,4
13093,2
13094,2
13095,0
13096,0
13097,0
13098,1
13100,3
13101,0
13102,2
13103,0
13104,2
13105,3
13106,3
13107,2
13108,1
13109,3
13110,2
13111,2
13112,4
13114,3
13115,2
13116,4
13117,3
13118,1
13119,2
13120,2
13122,2
13123,2
13124,2
13125,3
13126,0
13127,2
13128,4
13129,0
13130,4
13131,4
13132,2
13133,2
13134,4
13135,1
13136,3
13137,3
13138,2
13139,2
13140,1
13141,2
13143,2
13144,2
13145,2
13146,1
13147,4
13149,1
13150,3
13151,1
13152,1
13153,0
13154,2
13156,3
13157,1
13158,2
13159,3
13161,1
13162,4
13163,3
13165,2
13166,2
13167,0
13168,3
13169,2
13172,1
13173,2
13174,1
13175,2
13176,1
13177,0
13178,1
13180,2
13181,2
13183,3
13184,2
13185,1
13186,3
13187,1
13188,2
13189,2
13190,2
13191,2
13192,2
13194,2
13195,4
13196,4
13197,2
13198,0
13199,4
13201,2
13202,1
13203,2
13204,1
13205,2
13208,4
13209,1
13210,2
13211,0
13212,4
13213,2
13214,1
13215,0
13217,1
13219,2
13220,1
13222,2
13224,3
13225,1
13226,3
13227,3
13229,2
13230,2
13231,2
13232,1
13233,4
13234,1
13235,1
13236,4
13239,2
13240,2
13241,1
13242,4
13244,2
13245,1
13246,1
13247,0
13248,3
13249,3
13250,2
13252,4
13253,1
13254,3
13255,0
13256,3
13257,1
13258,3
13259,1
13260,2
13262,2
13263,1
13264,1
13265,1
13266,2
13268,1
13269,1
13270,2
13271,2
13272,2
13273,1
13274,2
13276,1
13277,2
13279,0
13280,2
13283,1
13284,3
13285,2
13286,4
13287,4
13288,2
13289,2
13290,2
13292,1
13293,2
13294,2
13295,2
13296,0
13297,3
13298,2
13299,2
13300,2
13301,2
13302,4
13303,3
13304,2
13305,4
13307,3
13308,1
13309,1
13310,3
13313,1
13314,1
13315,2
13316,1
13318,1
13320,1
13321,2
13323,0
13324,4
13325,2
13326,2
13327,1
13328,2
13329,0
13330,1
13332,1
13333,1
13334,2
13335,4
13336,2
13337,1
13338,1
13340,0
13341,0
13342,3
13343,3
13344,1
13346,3
13347,2
13348,2
13349,2
13350,3
13352,2
13353,2
13354,4
13357,1
13358,2
13360,1
13361,2
13362,4
13364,0
13365,3
13366,1
13367,1
13368,2
13369,1
13370,0
13371,0
13372,2
13373,1
13374,1
13375,2
13377,0
13378,2
13379,1
13380,2
13381,0
13384,2
13385,2
13386,1
13387,1
13388,1
13389,4
13390,2
13391,3
13392,0
13393,3
13394,2
13395,2
13396,2
13397,2
13398,2
13399,0
13401,0
13403,3
13404,1
13405,2
13406,2
13408,1
13410,2
13412,1
13413,2
13414,1
13415,1
13416,4
13417,2
13418,2
13419,4
13420,2
13421,2
13422,2
13424,1
13425,1
13426,2
13427,2
13428,2
13429,2
13430,2
13431,4
13433,0
13434,1
13436,1
13437,3
13438,1
13439,2
13440,3
13441,1
13442,3
13443,2
13444,2
13445,0
13446,2
13447,2
13448,1
13449,3
13450,0
13451,2
13453,2
13455,1
13456,2
13457,1
13458,1
13461,1
13462,2
13463,3
13464,1
13465,2
13467,1
13468,2
13469,2
13470,1
13471,2
13472,3
13473,2
13474,1
13476,4
13477,2
13479,2
13480,2
13481,3
13482,3
13483,2
13484,2
13485,2
13486,2
13487,3
13488,0
13489,2
13490,0
13493,2
13495,2
13496,1
13497,1
13498,1
13499,2
13500,1
13501,2
13502,2
13503,2
13505,2
13506,2
13509,1
13510,2
13513,0
13514,2
13515,3
13516,1
13518,2
13519,2
13521,3
13522,2
13523,3
13524,1
13525,0
13526,3
13527,3
13528,2
13529,2
13530,1
13531,1
13533,2
13534,2
13535,3
13536,4
13537,1
13538,3
13539,2
13540,1
13541,3
13544,0
13545,4
13546,3
13547,4
13548,1
13549,3
13550,3
13552,2
13553,3
13554,1
13556,1
13557,4
13558,2
13559,1
13560,1
13561,2
13562,4
13563,3
13564,1
13565,2
13568,2
13569,2
13570,2
13571,1
13573,3
13574,3
13575,2
13576,2
13579,3
13580,2
13582,1
13583,2
13584,1
13585,3
13586,1
13587,2
13588,2
13590,2
13592,4
13593,1
13594,3
13596,2
13597,0
13599,1
13600,1
13601,2
13602,2
13603,2
13604,4
13605,2
13606,2
13607,1
13609,0
13610,2
13611,2
13612,3
13614,1
13615,2
13616,4
13618,2
13620,2
13621,2
13623,1
13625,2
13626,2
13627,4
13628,2
13629,2
13630,1
13631,2
13632,2
13633,3
13634,2
13635,1
13636,3
13638,2
13640,2
13641,2
13642,2
13643,3
13644,3
13645,2
13647,1
13648,2
13649,3
13650,2
13651,3
13652,3
13654,2
13655,4
13656,1
13658,2
13659,2
13660,3
13661,0
13662,0
13663,2
13664,1
13665,0
13666,2
13668,0
13669,1
13671,2
13672,1
13673,3
13674,1
13675,0
13676,3
13677,3
13679,1
13680,2
13681,2
13682,1
13683,2
13686,3
13687,0
13688,4
13689,1
13690,2
13691,2
13692,1
13693,2
13694,1
13695,1
13696,2
13697,2
13698,2
13699,1
13700,2
13701,3
13703,1
13704,1
13705,2
13706,2
13708,3
13709,2
13710,2
13711,2
13713,2
13714,2
13715,2
13716,1
13717,2
13720,1
13721,0
13723,2
13724,2
13725,1
13726,1
13727,2
13729,3
13730,3
13731,0
13732,1
13733,0
13734,2
13735,2
13736,0
13737,1
13738,1
13739,2
13740,1
13741,2
13742,2
13743,4
13744,2
13745,4
13746,0
13747,2
13750,2
13752,1
13753,2
13754,1
13755,2
13756,3
13758,1
13759,3
13760,3
13761,1
13762,2
13763,2
13764,1
13765,1
13767,3
13768,3
13771,1
13772,2
13773,1
13774,3
13775,2
13777,1
13778,4
13779,2
13780,2
13782,1
13783,1
13784,2
13785,2
13789,2
13790,2
13792,1
13793,1
13794,2
13796,1
13797,4
13798,2
13799,2
13800,0
13801,3
13802,1
13803,1
13804,2
13805,2
13806,2
13807,3
13809,1
13810,0
13811,2
13812,3
13813,3
13814,2
13815,1
13816,2
13817,2
13819,0
13820,2
13821,3
13822,2
13823,1
13825,2
13826,2
13827,2
13828,2
13830,0
13831,2
13832,2
13833,1
13834,2
13837,3
13839,1
13840,0
13841,1
13842,3
13843,1
13844,1
13845,4
13846,2
13847,2
13848,2
13849,3
13850,2
13851,1
13852,1
13853,0
13854,4
13855,2
13856,2
13857,3
13858,1
13859,2
13860,2
13861,2
13862,1
13863,1
13865,2
13866,2
13867,3
13868,2
13869,0
13870,4
13871,1
13872,1
13873,1
13874,2
13875,0
13876,0
13877,0
13878,2
13880,3
13881,1
13882,3
13883,2
13884,2
13885,0
13886,1
13887,2
13889,1
13890,2
13891,0
13894,1
13895,0
13896,2
13897,2
13898,2
13899,2
13900,2
13901,2
13902,2
13903,2
13904,4
13905,0
13906,1
13908,3
13909,2
13910,1
13911,3
13912,2
13913,2
13915,1
13916,1
13917,2
13919,2
13920,1
13921,2
13923,1
13924,3
13925,1
13926,1
13927,0
13928,0
13930,4
13931,2
13932,1
13934,2
13935,1
13936,2
13937,1
13938,2
13939,1
13941,1
13942,2
13943,2
13944,1
13945,2
13946,4
13947,2
13949,1
13951,2
13952,2
13953,0
13954,0
13955,2
13956,3
13957,0
13958,2
13959,2
13960,2
13961,4
13962,1
13963,2
13964,1
13965,2
13966,2
13967,1
13968,2
13969,2
13970,4
13971,2
13972,2
13973,1
13974,0
13975,2
13976,3
13977,2
13978,2
13979,3
13980,2
13981,4
13982,2
13983,2
13985,1
13987,1
13989,3
13990,4
13991,1
13992,1
13994,3
13995,2
13996,4
13998,3
13999,0
14001,2
14002,3
14003,3
14004,4
14005,2
14006,3
14007,0
14008,4
14009,3
14010,0
14011,1
14012,2
14013,1
14015,4
14016,2
14017,1
14018,3
14019,3
14020,2
14021,0
14022,3
14024,3
14025,2
14026,2
14027,2
14028,4
14029,3
14030,2
14031,1
14033,2
14034,2
14035,2
14037,2
14038,2
14041,1
14042,2
14043,2
14044,3
14046,1
14047,2
14048,3
14049,3
14050,1
14051,1
14052,2
14055,3
14056,2
14057,1
14058,0
14059,2
14060,4
14061,3
14063,2
14064,3
14065,4
14066,2
14067,2
14068,2
14069,1
14070,4
14071,2
14072,3
14073,3
14074,4
14077,2
14079,2
14080,3
14081,2
14083,2
14084,1
14085,2
14087,2
14088,2
14089,3
14092,4
14093,1
14095,1
14096,2
14097,1
14098,3
14099,2
14100,3
14101,2
14102,1
14103,2
14104,1
14105,2
14106,1
14107,2
14109,0
14110,4
14111,2
14112,2
14113,4
14115,2
14116,1
14117,2
14119,3
14121,0
14123,1
14124,2
14125,2
14126,2
14127,2
14128,2
14129,4
14130,2
14131,2
14133,2
14134,2
14136,1
14137,0
14138,3
14139,0
14140,1
14141,4
14142,2
14143,3
14144,2
14145,2
14146,0
14147,2
14148,2
14149,1
14151,1
14152,1
14153,1
14154,2
14155,3
14156,1
14157,2
14158,0
14159,2
14160,3
14163,0
14164,0
14165,2
14166,3
14167,2
14168,3
14170,1
14171,1
14174,2
14175,0
14176,2
14177,1
14179,0
14181,2
14182,2
14184,1
14185,2
14186,0
14189,3
14190,2
14191,2
14192,2
14193,2
14194,2
14195,0
14196,3
14197,2
14198,2
14199,1
14201,0
14202,1
14203,2
14204,0
14205,3
14206,3
14208,2
14209,0
14210,2
14211,4
14212,4
14213,1
14215,3
14217,0
14218,2
14219,0
14220,3
14223,2
14224,1
14225,0
14226,2
14227,2
14229,2
14231,2
14234,0
14235,2
14236,1
14239,2
14240,0
14241,4
14242,0
14244,4
14246,1
14247,1
14248,2
14249,4
14250,4
14252,2
14253,2
14255,2
14256,2
14257,1
14259,1
14260,1
14261,2
14262,2
14263,2
14264,2
14265,1
14267,1
14268,0
14269,2
14270,0
14271,1
14272,1
14274,4
14275,2
14276,2
14277,0
14278,2
14279,3
14281,0
14285,4
14286,2
14287,1
14289,1
14290,0
14291,3
14292,2
14293,3
14294,2
14296,2
14297,4
14298,1
14299,2
14300,2
14301,2
14302,2
14303,3
14304,3
14305,1
14306,3
14307,1
14308,2
14309,4
14310,2
14311,2
14312,1
14313,1
14314,1
14315,2
14316,0
14317,2
14318,2
14319,1
14320,2
14321,4
14323,1
14324,0
14325,2
14326,3
14327,2
14329,0
14330,2
14331,3
14332,0
14334,2
14336,2
14338,2
14340,1
14341,1
14342,2
14343,1
14344,1
14347,4
14348,1
14349,0
14350,2
14351,2
14352,1
14353,2
14354,2
14355,1
14356,1
14357,2
14358,3
14359,4
14360,2
14361,2
14362,2
14363,0
14364,1
14366,0
14367,2
14368,2
14369,1
14370,2
14371,2
14372,3
14373,2
14374,2
14375,2
14376,1
14377,2
14378,2
14379,1
14380,3
14381,2
14382,1
14384,2
14385,3
14388,0
14389,2
14390,0
14391,2
14392,1
14394,3
14395,1
14396,1
14398,0
14399,2
14400,2
14402,0
14404,1
14405,1
14406,2
14407,2
14408,1
14409,4
14410,4
14411,0
14412,1
14413,1
14414,4
14415,2
14416,0
14417,3
14418,4
14419,2
14420,2
14421,2
14422,1
14423,0
14424,4
14425,2
14426,1
14427,1
14428,2
14429,2
14430,1
14431,3
14432,0
14433,0
14434,2
14435,2
14436,2
14437,1
14438,3
14439,2
14441,3
14442,0
14443,0
14444,1
14445,2
14446,3
14448,1
14449,0
14450,3
14451,2
14453,3
14454,2
14455,2
14457,2
14458,1
14459,2
14460,2
14461,2
14463,1
14464,0
14466,2
14467,3
14469,2
14473,3
14474,3
14475,2
14476,3
14477,2
14478,2
14479,2
14480,0
14481,2
14482,3
14483,2
14484,2
14485,2
14487,2
14488,2
14489,1
14490,4
14491,2
14492,2
14493,3
14494,2
14495,2
14496,3
14497,0
14498,2
14499,2
14500,1
14501,2
14502,2
14503,2
14504,0
14506,1
14507,2
14508,2
14509,2
14510,0
14511,2
14512,2
14514,4
14515,2
14516,0
14518,2
14519,0
14520,0
14521,2
14522,2
14523,4
14526,1
14527,2
14528,2
14530,0
14531,2
14532,1
14533,2
14534,2
14536,3
14537,1
14539,4
14541,2
14542,2
14543,2
14545,2
14546,1
14547,2
14548,2
14549,1
14550,2
14551,2
14552,3
14553,0
14554,0
14556,2
14557,4
14558,1
14559,2
14560,2
14561,2
14562,2
14564,0
14565,2
14566,2
14567,1
14568,1
14570,2
14571,1
14572,3
14573,3
14574,1
14576,1
14577,2
14578,2
14579,2
14580,3
14581,3
14582,2
14583,1
14584,2
